id,ox,oy,dx,dy,ori_cluster
66,438677.8976,4420907.316,439547.8202,4421527.934,1
67,438675.8729,4421664.491,439500.9666,4421908.64,1
68,438677.4412,4420996.069,439511.0369,4421711.25,1
69,438679.8066,4422354.004,439505.885,4421988.962,1
70,438656.4202,4421730.241,439521.2802,4421637.632,1
71,438664.9434,4420910.977,439538.9337,4421818.376,1
72,438683.1004,4421260.251,439517.8028,4421790.151,1
73,438685.5334,4421813.111,439543.8066,4421795.517,1
74,438676.7179,4421742.632,439502.9004,4421536.814,1
75,438678.8015,4422391.532,439536.9514,4421980.878,1
76,438664.1992,4422077.498,439527.1299,4421789.253,1
77,438686.2741,4421949.38,439526.8885,4421851.859,1
78,438672.0153,4422580.802,439547.1052,4421744.983,1
79,438687.357,4422180.386,439501.4688,4421433.295,1
80,438697.0011,4421288.125,439521.1818,4421682.128,1
81,438676.0561,4421632.159,439532.6626,4421400.233,1
82,438657.3341,4421383.772,439546.8084,4421433.063,1
83,438699.0828,4422142.749,439542.1978,4421988.402,1
84,438666.4226,4421760.989,439530.1307,4421872.285,1
85,438688.3258,4422114.768,439548.9305,4421585.492,1
86,438693.8681,4422491.458,439543.5776,4421525.736,1
87,438656.1833,4421324.527,439528.057,4421403.887,1
88,438684.4775,4421765.038,439527.0095,4421648.707,1
89,438697.228,4421010.295,439515.652,4421755.477,1
90,438674.5556,4421384.722,439544.2946,4421671.334,1
91,438657.8578,4421909.797,439506.2506,4421791.498,1
92,438658.4315,4421794.813,439547.6771,4421792.528,1
93,438692.657,4421812.946,439549.406,4421599.604,1
94,438680.8806,4421174.948,439541.076,4421673.684,1
95,438698.2596,4422095.184,439517.1878,4421989.831,1
96,438688.2575,4421730.932,439504.5546,4421884.888,1
97,438676.2201,4421350.434,439503.4269,4421808.318,1
98,438687.4793,4422070.577,439522.0005,4421618.904,1
99,438673.7153,4421605.232,439538.5368,4421944.63,1
100,438679.9213,4422470.372,439529.6511,4421474.086,1
101,438667.1523,4421376.995,439526.0959,4421991.299,1
102,438690.0274,4421774.262,439539.7433,4421491.027,1
103,438667.3615,4421085.331,439503.248,4421864.849,1
104,438673.8861,4422480.123,439502.9017,4421471.506,1
105,438688.2716,4421872.414,439529.271,4421939.636,1
106,438674.7773,4422533.931,439518.3082,4421802.354,1
107,438679.8345,4422574.705,439525.2773,4421780.898,1
108,438663.4944,4421756.129,439540.5228,4421520.32,1
109,438698.0599,4422065.079,439503.7317,4421709.855,1
110,438668.2162,4421767.796,439526.7112,4421853.11,1
111,438689.7548,4421649.921,439519.0697,4421742.532,1
112,438679.2079,4421787.823,439520.2002,4421578.9,1
113,438670.7566,4422400.972,439525.7458,4421437.584,1
114,438681.347,4422356.626,439524.4077,4421654.459,1
115,438673.8839,4421480.732,439505.3923,4421729.014,1
116,438694.1658,4421143.585,439528.2552,4421426.689,1
117,438657.08,4420931.947,439546.6062,4421541.671,1
118,438655.1035,4421212.37,439541.6868,4421785.859,1
119,438695.0065,4422508.787,439538.3208,4421465.283,1
120,438678.736,4421733.119,439536.6275,4421547.21,1
121,438666.0587,4421198.34,439531.4115,4421968.882,1
122,438685.0852,4422047.203,439512.2539,4421687.161,1
123,438658.7499,4422144.928,439513.4566,4421568.958,1
124,438694.9046,4421160.811,439533.4,4421905.983,1
125,438662.4742,4421820.647,439525.8472,4421903.492,1
126,438681.438,4421690.744,439541.6995,4421536.409,1
127,438688.881,4422037.198,439500.6585,4421406.848,1
128,438664.218,4422256.43,439537.1459,4421821.378,1
129,438690.6105,4422480.78,439532.298,4421964.732,1
130,438659.6723,4422209.019,439540.0679,4421724.117,1
131,438659.8895,4422146.998,439538.7704,4421453.59,1
132,438664.3561,4421986.804,439548.504,4421430.44,1
133,438665.9524,4420980.286,439541.8309,4421659.343,1
134,438676.3796,4422184.463,439534.1109,4421756.083,1
135,438684.2185,4421422.041,439541.9069,4421652.818,1
136,438671.6076,4421622.064,439504.0566,4421920.389,1
137,438677.9712,4421492.969,439514.1167,4421411.255,1
138,438698.4264,4421640.577,439503.6133,4421447.76,1
139,438670.3693,4421179.395,439531.9776,4421582.561,1
140,438670.997,4422167.511,439542.3738,4421754.18,1
141,438661.0517,4421101.41,439523.7317,4421765.796,1
142,438685.4522,4422300.346,439503.7175,4421969.072,1
143,438675.3288,4421206.642,439533.1675,4421849.529,1
144,438686.7246,4421887.289,439507.372,4421520.798,1
145,438662.1505,4421981.018,439528.7805,4421904.671,1
146,438670.1836,4421700.382,439519.9645,4421478.78,1
147,438665.4154,4422415.614,439528.4159,4421989.395,1
148,438676.8904,4422173.542,439519.3559,4421768.969,1
149,438666.7021,4422587.952,439511.0536,4421446.809,1
150,439525.8261,4421566.339,442367.5945,4421964.119,2
151,439515.9266,4421805.684,442359.3322,4421914.472,2
152,439535.5005,4421976.895,442342.0572,4421492.608,2
153,439531.9045,4421536.793,442344.2962,4421782.085,2
154,439504.675,4421571.5,442370.8753,4421402.822,2
155,439505.0419,4421687.536,442372.3687,4421497.184,2
156,439543.311,4421848.269,442383.0373,4421454.295,2
157,439524.7376,4421652.215,442395.5346,4421436.427,2
158,439520.5203,4421414.233,442349.5724,4421472.258,2
159,439518.1444,4421761.961,442344.4208,4421989.728,2
160,439527.8371,4421694.245,442366.7954,4421580.782,2
161,439543.8804,4421985.351,442399.1886,4421663.472,2
162,439509.2331,4421674.592,442391.6439,4421960.05,2
163,439506.9498,4421469.719,442373.1543,4421795.593,2
164,439520.9121,4421619.277,442345.1447,4421554.777,2
165,439541.1216,4421867.24,442346.8584,4421897.099,2
166,439514.1747,4421819.201,442397.3356,4421645.716,2
167,439500.4205,4421587.92,442354.6167,4421551.972,2
168,439547.0161,4421765.169,442372.9335,4421750.998,2
169,439526.2361,4421941.548,442397.4339,4421759.287,2
170,439509.1319,4421924.996,442345.2152,4421403.881,2
171,439508.2037,4421455.325,442395.5199,4421949.588,2
172,439501.7522,4421689.266,442345.3771,4421639.931,2
173,439541.9875,4421681.344,442390.8029,4421783.724,2
174,439542.5544,4421943.442,442368.3063,4421853.611,2
175,439549.504,4421985.888,442373.8994,4421985.658,2
176,439534.8654,4421576.883,442384.0199,4421529.033,2
177,439548.5704,4421410.19,442360.1727,4421615.08,2
178,439512.7601,4421710.159,442361.6992,4421898.175,2
179,439512.6003,4421598.927,442383.406,4421792.98,2
180,439541.5305,4421900.487,442368.9052,4421499.942,2
181,439542.1182,4421939.8,442375.472,4421591.243,2
182,439502.6464,4421600.326,442381.2721,4421865.953,2
183,439539.0042,4421448.977,442357.3546,4421474.989,2
184,439523.4271,4421919.976,442380.8946,4421976,2
185,439507.6628,4421784.428,442350.0704,4421599.164,2
186,439522.4769,4421406.007,442360.7203,4421422.498,2
187,439534.1548,4421531.029,442360.5649,4421440.755,2
188,439529.2448,4421606.339,442398.8216,4421689.232,2
189,439518.9756,4421991.316,442362.5346,4421564.832,2
190,439513.4833,4421797.052,442387.5621,4421491.989,2
191,439541.5663,4421618.165,442349.3438,4421645.168,2
192,439522.6643,4421878.952,442375.5175,4421515.313,2
193,439532.6708,4421706.188,442382.4381,4421612.105,2
194,439535.4374,4421446.706,442373.2863,4421938.073,2
195,439531.918,4421704.753,442359.5443,4421740.937,2
196,439508.631,4421455.349,442396.4728,4421438.314,2
197,439528.0575,4421916.062,442373.9027,4421553.278,2
198,439502.5285,4421496.308,442341.854,4421534.559,2
199,439547.9647,4421555.892,442396.5829,4421776.094,2
200,439522.2523,4421884.787,442361.2759,4421698.404,2
201,439516.4477,4421855.691,442381.2474,4421526.919,2
202,439533.4446,4421995.628,442373.1544,4421914.255,2
203,439522.9637,4421660.91,442361.9441,4421413.04,2
204,439528.0093,4421432.479,442342.7113,4421418.969,2
205,439523.3241,4421695.117,442383.9206,4421415.954,2
206,439520.9671,4421560.525,442346.0055,4421695.747,2
207,439545.1235,4421666.551,442378.1014,4421906.765,2
208,439518.4455,4421734.52,442347.374,4421694.872,2
209,439548.7898,4421947.017,442399.6416,4421985.968,2
210,439542.2839,4421953.114,442394.4448,4421951.732,2
211,439526.6441,4421768.791,442358.0391,4421734.135,2
212,439523.811,4421592.026,442384.6634,4421590.342,2
213,439513.8257,4421468.208,442396.4693,4421654.186,2
214,439542.4053,4421446.396,442390.0732,4421760.317,2
215,439530.2858,4421824.884,442378.5151,4421474.459,2
216,439512.8875,4421890.102,442346.0764,4421418.322,2
217,439509.4621,4421544.993,442350.1288,4421980.498,2
218,439512.7623,4421874.65,442383.2027,4421923.739,2
219,439501.8266,4421883.16,442356.0813,4421566.454,2
220,439529.8279,4421720.533,442355.7011,4421860.889,2
221,439513.5147,4421947.239,442383.6721,4421420.188,2
222,439532.5129,4421567.932,442354.9037,4421799.454,2
223,439535.7666,4421599.923,442368.7916,4421786.365,2
224,439540.3951,4421921.28,442361.2141,4421639.583,2
225,439520.8614,4421964.238,442362.014,4421982.144,2
226,439548.4952,4421741.755,442372.2756,4421873.315,2
227,439518.2555,4421450.695,442391.0419,4421740.307,2
228,439535.8755,4421985.751,442373.079,4421938.418,2
229,439527.32,4421526.065,442354.5804,4421452.511,2
230,439510.4551,4421474.438,442354.3465,4421830.648,2
231,439537.999,4421580.754,442379.9043,4421552.338,2
232,439517.1331,4421578.681,442382.313,4421556.418,2
233,439548.4182,4421519.082,442392.7096,4421905.749,2
234,439524.9265,4421567.079,442340.7795,4421531.418,2
235,439545.3726,4421704.828,442360.4806,4421665.582,2
236,439530.5976,4421979.986,442372.4064,4421681.879,2
237,439541.5967,4421458.906,442387.5799,4421869.043,2
238,439511.5481,4421794.557,442399.1554,4421646.86,2
239,439534.2041,4421575.294,442398.6301,4421886.377,2
240,439507.0663,4421915.466,442354.375,4421603.417,2
241,439500.191,4421486.006,442361.3856,4421826.187,2
242,439507.5186,4421863.222,442356.2395,4421736.697,2
243,439548.6965,4421531.121,442378.4774,4421445.567,2
244,439542.8654,4421540.392,442363.0774,4421684.701,2
245,439519.628,4421917.004,442382.0365,4421790.698,2
246,439544.8178,4421883.236,442344.1333,4421449.88,2
247,439500.0706,4421810.444,442395.686,4421947.292,2
248,439502.3427,4421816.037,442354.1903,4421558.221,2
249,439514.297,4421628.475,442391.838,4421542.886,2
250,439503.8319,4421928.381,442353.9194,4421771.376,2
251,439545.7876,4421855.843,442345.1346,4421877.335,2
252,439516.2486,4421931.45,442342.8521,4421584.105,2
253,439533.7932,4421625.497,442347.799,4421911.103,2
254,439539.9087,4421895.287,442344.9364,4421888.278,2
255,439548.9062,4421685.333,442388.1206,4421840.461,2
256,439521.495,4421951.008,442385.7233,4421800.763,2
257,439530.5121,4421642.504,442347.6124,4421626.056,2
258,439532.5738,4421920.543,442351.337,4421561.514,2
259,439536.5479,4421522.874,442377.9251,4421641.786,2
260,439526.1391,4421781.054,442380.406,4421405.031,2
261,439523.535,4421809.433,442381.1094,4421436.1,2
262,439539.3961,4421486.719,442351.0775,4421579.53,2
263,439547.1471,4421417.592,442355.1897,4421735.254,2
264,439539.5301,4421608.112,442340.5272,4421406.731,2
265,439506.6835,4421997.294,442345.5556,4421735.585,2
266,439540.6398,4421689.98,442382.4196,4421541.764,2
267,439513.8865,4421579.26,442362.6709,4421764.207,2
268,439543.6009,4421969.479,442391.383,4421687.422,2
269,439535.7583,4421942.009,442392.7786,4421607.318,2
270,439524.1178,4421610.698,442350.7618,4421569.97,2
271,439535.3796,4421637.147,442368.974,4421415.359,2
272,439517.8513,4421404.355,442369.3306,4421981.885,2
273,439521.0241,4421942.089,442345.9111,4421451.796,2
274,439538.541,4421917.237,442350.3165,4421985.325,2
275,439533.6632,4421695.89,442353.7654,4421653.574,2
276,439521.1808,4421741.359,442340.5505,4421795.302,2
277,439518.2758,4421697.901,442376.3633,4421802.223,2
278,439523.6398,4421568.637,442350.2349,4421763.913,2
279,439507.935,4421464.043,442395.6673,4421534.608,2
280,439511.1179,4421579.425,442357.4938,4421485.507,2
281,439547.1889,4421676.221,442396.3242,4421966.863,2
282,439500.6195,4421702.285,442390.4514,4421761.934,2
283,439522.5117,4421662.463,442392.055,4421554.844,2
284,439500.8177,4421667.197,442395.4739,4421812.504,2
285,439515.5444,4421980.757,442353.5242,4421939.55,2
286,439543.4275,4421542.282,442369.8719,4421835.534,2
287,439501.5001,4421765.5,442348.3132,4421926.748,2
288,439503.3173,4421646.019,442368.9259,4421976.603,2
289,439536.3511,4421894.086,442357.6871,4421764.231,2
290,439509.0237,4421540.688,442357.5725,4421605.834,2
291,439503.4225,4421923.06,442383.5997,4421683.963,2
292,439521.4464,4421538.472,442399.0395,4421710.748,2
293,439546.9862,4421736.669,442354.1801,4421950.731,2
294,439511.9848,4421490.976,442393.9665,4421986.017,2
295,439527.2955,4421499.778,442367.0846,4421549.08,2
296,439531.1415,4421473.352,442351.6478,4421973.318,2
297,439536.9737,4421866.947,442367.9267,4421766.474,2
298,439543.8213,4421444.292,442373.1505,4421931.465,2
299,439501.1895,4421730.796,442351.6378,4421669.459,2
300,439528.5318,4421462.7,442389.0161,4421481.398,2
301,439540.5963,4421467.405,442381.5757,4421540.929,2
302,439501.5535,4421605.454,442369.2922,4421519.294,2
303,439521.0166,4421509.456,442382.9453,4421806.232,2
304,439537.5651,4421882.356,442363.7765,4421499.834,2
305,439544.1044,4421772.835,442388.9864,4421835.001,2
306,439510.7555,4421849.941,442380.8799,4421498.75,2
307,439515.1344,4421686.272,442343.5676,4421756.775,2
308,439538.8992,4421938.576,442341.2671,4421480.308,2
309,439532.5194,4421679.766,442348.7438,4421490.152,2
310,439513.498,4421922.304,442362.8845,4421591.366,2
311,439549.9902,4421553.342,442340.4474,4421766.235,2
312,439509.5665,4421598.784,442388.559,4421868.489,2
313,439502.2954,4421457.667,442360.313,4421511.749,2
314,439544.2369,4421663.804,442389.5905,4421501.86,2
315,439533.7826,4421946.134,442384.067,4421919.282,2
316,439523.0631,4421925.121,442388.5124,4421741.352,2
317,439539.8081,4421999.7,442369.5327,4421892.709,2
318,439509.7594,4421416.934,442345.6829,4421487.254,2
319,439538.4692,4421470.135,442384.2207,4421832.559,2
320,439500.4936,4421476.878,442386.7554,4421673.9,2
321,439529.6848,4421956.755,442395.493,4421886.678,2
322,439545.8531,4421857.734,442380.6298,4421848.563,2
323,439519.6611,4421997.351,442399.9064,4421655.145,2
324,439542.2046,4421647.314,442344.2665,4421938.283,2
325,439517.3572,4421610.673,442349.4412,4421457.079,2
326,439526.7086,4421997.773,442354.8707,4421867.176,2
327,439516.5513,4421510.376,442366.6117,4421889.341,2
328,439534.0397,4421555.949,442367.4147,4421482.2,2
329,439504.6499,4421988.961,442375.2744,4421712.787,2
330,439514.5534,4421756.921,442397.0608,4421761.217,2
331,439528.6855,4421755.024,442368.7189,4421750.837,2
332,439532.0659,4421643.668,442383.9822,4421731.492,2
333,439526.0532,4421759.32,442378.4639,4421839.394,2
334,439535.4357,4421587.212,442375.9958,4421532.435,2
335,439529.3868,4421519.621,442372.8341,4421907.205,2
336,439529.731,4421826.65,442360.4629,4421931.343,2
337,439530.0677,4421804.991,442397.2151,4421920.972,2
338,439511.1352,4421520.204,442356.4581,4421444.572,2
339,439507.2888,4421679.248,442355.3957,4421508.45,2
340,439500.3464,4421788.086,442394.838,4421900.662,2
341,439517.9558,4421952.661,442346.5777,4421946.52,2
342,439545.0289,4421702.144,442349.4634,4421400.159,2
343,439546.9212,4421826.697,442381.1032,4421822.294,2
344,439519.7832,4421791.79,442380.4521,4421904.631,2
345,439533.8435,4421985.228,442385.8811,4421767.073,2
346,439532.1762,4421849.307,442342.6623,4421898.984,2
347,439523.9992,4421546.233,442386.6535,4421867.237,2
348,439502.7599,4421610.361,442368.8543,4421913.728,2
349,439525.9398,4421782.75,442344.4728,4421912.562,2
350,442386.7616,4421794.802,443576.8137,4422512.124,3
351,442371.0804,4421954.195,443573.5716,4422095.898,3
352,442367.3039,4421670.493,443581.2598,4421187.458,3
353,442355.6738,4421554.885,443584.5425,4421008.573,3
354,442341.7165,4421508.541,443599.0974,4421785.832,3
355,442389.6521,4421541.834,443588.2891,4422140.496,3
356,442396.5224,4421731.741,443594.4499,4421724.874,3
357,442346.5952,4421850.183,443571.2719,4422201.212,3
358,442393.4492,4421723.361,443585.5566,4422167.658,3
359,442397.0549,4421917.012,443598.3622,4422268.557,3
360,442390.3064,4421837.503,443580.7805,4422019.379,3
361,442355.3154,4421958.89,443582.6337,4422078.611,3
362,442397.8869,4421528.471,443584.2134,4421692.769,3
363,442348.8711,4421545.781,443578.7502,4422560.542,3
364,442361.4891,4421733.826,443592.0181,4420914.502,3
365,442356.6802,4421848.459,443573.1454,4420930.278,3
366,442388.1561,4421857.556,443590.5009,4422044.207,3
367,442356.9059,4421493.43,443580.9127,4422004.431,3
368,442349.291,4421777.964,443585.757,4421872.053,3
369,442392.2226,4421633.006,443575.517,4421949.872,3
370,442354.4038,4421897.28,443596.3705,4421252.474,3
371,442384.2349,4421475.759,443589.3865,4420991.83,3
372,442351.6852,4421992.133,443571.5823,4421402.03,3
373,442358.052,4421443.532,443593.0002,4422411.617,3
374,442363.6501,4421830.329,443590.0751,4421185.752,3
375,442360.5649,4421667.645,443589.4164,4421184.531,3
376,442354.7652,4421844.577,443586.4111,4421473.012,3
377,442360.0548,4421499.604,443572.7816,4421311.612,3
378,442376.8448,4421535.585,443584.9069,4421782.344,3
379,442387.0126,4421927.518,443595.3148,4422576.434,3
380,442389.9622,4421438.195,443571.2479,4422120.955,3
381,442393.9174,4421663.75,443570.9001,4421942.389,3
382,442384.4801,4421417.056,443591.7302,4422481.798,3
383,442346.5396,4421726.71,443591.878,4421765.741,3
384,442398.6058,4421432.509,443582.1691,4422252.382,3
385,442358.0591,4421661.614,443591.6261,4421464.654,3
386,442376.3842,4421425.715,443572.8925,4421177.876,3
387,442394.981,4421857.022,443593.2478,4421650.594,3
388,442394.5678,4421919.455,443580.8967,4421538.71,3
389,442358.913,4421619.506,443578.3114,4422467.47,3
390,442386.7238,4421720.794,443588.6868,4421287.621,3
391,442384.1528,4421747.48,443588.1191,4422446.602,3
392,442381.0963,4421819.318,443581.4316,4421136.649,3
393,442347.1874,4421871.849,443577.0989,4422494.669,3
394,442350.4694,4421430.653,443575.6821,4421429.536,3
395,442367.3358,4421496.542,443583.4634,4421845.003,3
396,442391.5332,4421541.509,443594.7799,4420914.977,3
397,442386.6977,4421755.229,443578.1963,4422176.39,3
398,442375.7329,4421874.032,443576.9559,4422367.897,3
399,442344.9407,4421942.042,443594.9908,4421212.601,3
400,442397.5833,4421977.706,443574.066,4422124.658,3
401,442349.6736,4421980.968,443576.4076,4422016.341,3
402,442399.0542,4421461.512,443582.5458,4420900.863,3
403,442375.9766,4421494.203,443592.9619,4421023.833,3
404,442367.8151,4421650.382,443589.2508,4421492.313,3
405,442353.2761,4421896.577,443578.1309,4421450.509,3
406,442377.8988,4421529.135,443578.4452,4422441.958,3
407,442389.4002,4421580.727,443580.4984,4421200.748,3
408,442360.0343,4421740.582,443595.254,4421049.718,3
409,442348.1876,4421873.013,443570.5554,4422070.816,3
410,442399.5951,4421911.007,443585.5859,4421570.12,3
411,442358.5265,4421936.384,443597.5106,4421450.422,3
412,442394.5778,4421678.703,443573.7944,4422598.722,3
413,442371.9731,4421803.7,443588.1175,4421657.275,3
414,442344.6961,4421748.615,443575.2637,4421268.204,3
415,442357.9686,4421897.526,443592.1583,4421265.098,3
416,442376.2375,4421441.801,443590.0114,4422296.005,3
417,442387.9992,4421543.181,443576.914,4421940.924,3
418,442393.9854,4421417.5,443595.5149,4421839.636,3
419,442355.8975,4421838.677,443570.8508,4422482.921,3
420,442362.0155,4421562.129,443587.2257,4421271.847,3
421,442343.3831,4421841.45,443585.1637,4421263.201,3
422,442392.9228,4421540.506,443591.08,4422312.818,3
423,442394.4728,4421572.844,443585.2605,4421130.637,3
424,442393.208,4421566.74,443573.024,4421217.857,3
425,442399.2923,4421876.835,443583.703,4421370.961,3
426,442375.4608,4421439.806,443598.1883,4422068.871,3
427,442341.9035,4421404.457,443596.8043,4421311.486,3
428,442378.59,4421743.978,443571.3287,4421454.282,3
429,442342.9255,4421789.899,443589.7632,4421359.824,3
430,442365.9569,4421487.541,443588.841,4421743.74,3
431,442354.7007,4421842.879,443595.1935,4421988.719,3
432,442340.9754,4421748.42,443593.5336,4421517.122,3
433,442368.3795,4421632.847,443590.3841,4421853.786,3
434,442382.3943,4421536.31,443598.709,4422208.751,3
435,442375.4096,4421612.171,443586.7631,4421280.701,3
436,442375.2429,4421442.319,443594.391,4421452.336,3
437,442353.6334,4421488.965,443580.2006,4422493.131,3
438,442387.8555,4421916.403,443579.6529,4422533.163,3
439,442395.5976,4421872.271,443589.02,4421931.781,3
440,442352.9888,4421917.545,443591.1275,4421900.669,3
441,442340.5852,4421803.485,443585.4631,4421359.099,3
442,442375.2061,4421524.764,443597.7768,4421417.09,3
443,442346.1044,4421855.365,443583.4066,4422275.134,3
444,442398.8195,4421829.557,443591.3982,4422412.754,3
445,442377.8438,4421851.52,443584.7705,4421869.447,3
446,442383.9464,4421918.783,443599.5786,4421496.915,3
447,442377.3045,4421862.46,443585.7079,4421943.669,3
448,442388.0075,4421430.929,443580.2369,4421404.005,3
449,442370.2772,4421559.453,443595.0379,4422397.22,3
450,442351.8256,4421808.316,443598.3305,4422060.764,3
451,442352.8973,4421726.995,443587.4514,4421368.074,3
452,442384.7668,4421966.679,443597.3857,4422396.769,3
453,442355.5601,4421885.485,443595.3409,4421004.476,3
454,442380.8674,4421951.12,443582.9817,4421948.705,3
455,442393.0658,4421705.071,443578.5078,4421324.252,3
456,442344.4129,4421853.944,443592.6118,4421982.281,3
457,442394.4575,4421847.617,443570.643,4421586.615,3
458,442340.3285,4421855.139,443596.2107,4422352.669,3
459,442358.7375,4421560.444,443587.446,4421380.597,3
460,442368.5899,4421724.995,443591.0788,4422479.617,3
461,442398.2887,4421574.778,443598.1109,4422555.619,3
462,442379.7194,4421795.12,443587.2409,4422366.17,3
463,442362.0686,4421904.517,443582.1867,4422132.278,3
464,442368.3306,4421547.794,443597.8783,4421221.355,3
465,442373.1803,4421958.963,443585.3753,4422272.488,3
466,442386.7607,4421487.829,443599.4922,4422036.248,3
467,442351.7375,4421598.797,443598.4385,4421844.528,3
468,442361.6774,4421985.765,443579.881,4421942.073,3
469,442364.3753,4421698.351,443579.4043,4421456.101,3
470,442365.8878,4421990.657,443576.0512,4421056.074,3
471,442396.0534,4421892.949,443586.9622,4422312.128,3
472,442396.554,4421962.387,443599.9153,4421340.775,3
473,442377.8914,4421488.123,443598.8236,4421473.71,3
474,442397.3512,4421687.899,443573.1843,4420908.079,3
475,442377.3009,4421677.386,443585.801,4421348.872,3
476,442356.0738,4421823.176,443582.955,4421527.407,3
477,442364.3696,4421970.195,443580.5979,4421416.547,3
478,442380.7961,4421803.425,443594.6776,4422382.043,3
479,442394.3064,4421664.545,443574.0354,4421361.918,3
480,442391.5729,4421728.122,443582.1829,4422230.763,3
481,442380.1431,4421813.652,443599.7717,4421605.847,3
482,442369.5259,4421456.361,443592.9034,4422054.076,3
483,442342.2014,4421567.095,443598.6004,4421062.861,3
484,442387.5754,4421765.611,443579.3289,4421313.212,3
485,442359.0416,4421451.58,443595.7588,4421940.106,3
486,442372.3949,4421864.748,443589.1596,4421871.906,3
487,442363.348,4421467.37,443584.8779,4422069.883,3
488,442349.8237,4421689.799,443570.6067,4422509.143,3
489,442380.7159,4421866.565,443575.3085,4421750.007,3
490,442380.6277,4421918.428,443579.4113,4421894.639,3
491,442377.4536,4421986.984,443587.3948,4421659.4,3
492,442347.2718,4421630.726,443573.2576,4422498.932,3
493,442371.6176,4421631.537,443579.2135,4422191.531,3
494,442394.0267,4421914.191,443570.3723,4421970.953,3
495,442387.5561,4421815.578,443587.9427,4422382.728,3
496,442357.9057,4421543.254,443595.8739,4422367.82,3
497,442353.287,4421957.152,443580.2627,4421439.23,3
498,442398.8169,4421970.75,443578.2888,4422095.698,3
499,442367.8874,4421880.456,443571.4195,4421068.478,3
500,442341.4863,4421582.178,443599.2161,4421022.473,3
501,442392.014,4421785.256,443574.6834,4421209.477,3
