id,ox,oy,dx,dy,ori_cluster
361,438869.8952,4422339.923,437844.0345,4424362.18,3
362,438646.1289,4422277.045,438864.5708,4424104.718,3
363,438766.3172,4422302.448,438937.7229,4424154.48,3
364,438839.2119,4422237.048,439287.4422,4424283.204,3
365,438960.772,4422288.164,439061.0376,4424330.13,3
366,438933.3773,4422088.87,439232.8806,4424049.031,3
367,438557.2567,4422228.085,438009.3465,4424341.784,3
368,438974.0761,4422161.194,438266.0363,4424072.809,3
369,438702.141,4422208.508,439039.2201,4424203.74,3
370,438670.527,4422358.618,438255.118,4424287.778,3
371,438970.8185,4422247.835,438735.1473,4424183.838,3
372,438891.3014,4422192.973,438167.9406,4424397.293,3
373,438569.2208,4422288.152,438858.7461,4424207.523,3
374,438628.5265,4422373.209,439018.3454,4424330.35,3
375,438958.0741,4422086.65,439041.5731,4424377.753,3
376,438671.454,4422366.869,437875.787,4424222.779,3
377,438949.1818,4422083.249,438193.4511,4424251.395,3
378,438810.4275,4422045.194,438020.3471,4424008.277,3
379,438599.9716,4422310.864,438222.163,4424187.418,3
380,438878.4014,4422311.6,438843.6469,4424074.913,3
381,438717.6256,4422338.71,438476.3604,4424306.224,3
382,438673.2273,4422429.541,438898.6206,4424118.716,3
383,438609.1572,4422265.103,438264.907,4424393.716,3
384,438592.8654,4422370.832,439176.0828,4424379.565,3
385,438601.7863,4422176.286,439337.4528,4424201.498,3
386,438732.7825,4422156.85,439055.6005,4424059.264,3
387,438607.1926,4422185.525,439247.5949,4424213.578,3
388,438873.4393,4422392.586,439334.6749,4424232.573,3
389,438683.5586,4422123.732,439319.0733,4424000.591,3
390,438964.3532,4422189.581,438485.5343,4424372.68,3
391,438640.5706,4422235.815,438890.1269,4424358.795,3
392,438683.8601,4422338.626,439146.0497,4424311.901,3
393,438770.9719,4422071.211,439003.0036,4424129.076,3
394,438574.9253,4422375.462,437804.6838,4424235.412,3
395,438872.1178,4422257.664,439062.4926,4424057.758,3
396,438889.6812,4422108.18,438020.4516,4424128.648,3
397,438656.4849,4422445.901,439083.322,4424062.455,3
398,438853.6004,4422143.382,437839.7775,4424175.522,3
399,438626.8256,4422187.472,437835.4948,4424398.16,3
400,438766.5993,4422280.911,438829.0157,4424077.596,3
401,438881.7211,4422312.914,438495.8898,4424165.034,3
402,438560.4114,4422387.014,439375.832,4424131.244,3
403,438746.9928,4422320.507,438383.6071,4424034.615,3
404,438818.3695,4422309.971,439005.3166,4424140.287,3
405,438972.4493,4422101.948,438068.2973,4424359.541,3
406,438740.9469,4422381.139,439187.9201,4424156.542,3
407,438762.3277,4422133.047,439185.2086,4424271.497,3
408,438600.0317,4422445.919,439111.0902,4424331.493,3
409,438561.4198,4422027.434,438653.2898,4424382.973,3
410,438947.0677,4422175.099,438514.0908,4424201.51,3
411,438985.4689,4422104.645,438929.1845,4424090.741,3
412,438927.5522,4422388.817,438448.633,4424245.796,3
413,438982.5393,4422208.159,439474.3181,4424380.905,3
414,438891.154,4422374.937,439289.8055,4424115.86,3
415,438974.3288,4422399.678,437923.6171,4424312.957,3
416,438633.0113,4422444.306,439008.4452,4424302.884,3
417,438936.7338,4422157.971,438051.346,4424399.444,3
418,438878.0413,4422354.227,437911.1366,4424179.784,3
419,438585.2022,4422369.128,438803.4576,4424264.557,3
420,438881.1483,4422350.447,439202.773,4424088.227,3
421,438808.0027,4422000.139,438331.5598,4424330.185,3
422,438918.2747,4422065.175,438846.9408,4424157.857,3
423,438885.7026,4422193.192,438202.1308,4424138.256,3
424,438759.0125,4422213.564,438624.2525,4424202.344,3
425,438782.073,4422404.199,437998.066,4424156.079,3
426,438590.3039,4422246.617,439241.3328,4424251.542,3
427,438724.7649,4422018.891,438919.2522,4424156.083,3
428,438718.0075,4422205.405,438722.2893,4424251.783,3
429,438899.3448,4422243.773,439230.7555,4424261.175,3
430,438953.9789,4422146.954,438971.7079,4424054.485,3
431,438901.948,4422281.611,438277.8362,4424268.457,3
432,438969.3581,4422167.2,438370.0709,4424260.865,3
433,438597.5198,4422027.698,438786.0196,4424398.924,3
434,438892.5651,4422146.473,439049.9005,4424006.096,3
435,438940.6799,4422079.099,438706.391,4424220.732,3
436,438953.2986,4422208.032,438360.1987,4424273.428,3
437,438873.9249,4422364.017,438886.6095,4424005.109,3
438,438871.5372,4422215.502,439122.5784,4424145.526,3
439,438950.2555,4422098.592,437980.066,4424190.603,3
440,439538.1703,4418716.766,438437.4481,4420036.369,0
441,440132.6407,4422302.998,438217.2025,4420585.164,0
442,441842.6349,4421701.039,438000.1261,4423175.909,0
443,443812.7892,4424052.523,439877.087,4422305.358,0
444,441081.9456,4422992.08,441595.7888,4423729.55,0
445,440713.8223,4423564.059,438112.6798,4422225.828,0
446,440537.539,4423297.21,442775.1136,4419885.01,0
447,440444.8948,4421234.794,439341.8999,4421257.129,0
448,442084.4975,4422182.266,443272.8644,4423155.518,0
449,443466.4411,4420639.097,443597.3706,4422167.658,0
450,438210.8616,4419463.418,439200.2894,4418536.873,0
451,442512.8396,4422179.775,443846.9619,4418647.982,0
452,442980.1486,4422158.774,437797.8628,4419839.868,0
453,440016.0902,4424199.927,443545.0329,4422704.328,0
454,438646.5759,4424013.427,439200.2994,4418538.13,0
455,442785.8022,4424203.612,440117.532,4423468.327,0
456,439338.8485,4420641.489,439522.8575,4424494.695,0
457,443015.2194,4421978.28,442979.4254,4421739.14,0
458,443322.5787,4419615.857,443011.625,4422492.971,0
459,444003.1897,4419146.126,437701.943,4424381.716,0
460,437769.4682,4423295.657,443087.4761,4418914.15,0
461,440538.3145,4423274.091,443594.0261,4420534.77,0
462,439306.5249,4423855.947,441734.575,4419413.73,0
463,439254.7072,4419607.08,438112.3313,4421759.291,0
464,444091.9357,4423025.353,437930.3268,4424620.288,0
465,444121.5847,4418635.805,439530.5666,4420895.391,0
466,439362.9479,4421277.72,439343.0048,4421299.337,0
467,439753.5435,4421827.349,438640.4064,4421344.953,0
468,442547.2157,4419508.355,440104.4096,4420041.654,0
469,442501.2502,4422377.899,438845.7362,4421271.574,0
470,439470.4806,4423031.142,437928.5471,4420582.438,0
471,442117.2597,4419405.293,442140.8654,4421287.916,0
472,438217.4369,4419732.389,440106.1207,4423402.595,0
473,439507.4162,4419609.673,439255.7395,4423126.575,0
474,438414.5774,4418637.55,442558.0098,4421673.848,0
475,439796.3546,4423380.324,438658.2829,4422494.184,0
476,438350.2518,4422155.878,439041.3157,4420032.819,0
477,442831.52,4421798.081,442576.9716,4420432.594,0
478,438610.0731,4419732.681,443490.3639,4420115.455,0
479,443590.9344,4418763.436,443204.6479,4420360.54,0
480,443233.7253,4420552.53,441423.7459,4424513.655,0
481,439079.5665,4423897.278,441418.8694,4422924.403,0
482,440024.7043,4422753.559,442788.1736,4421866.465,0
483,443911.5182,4423468.088,441902.9491,4421185.585,0
484,437791.6206,4421814.742,441359.3493,4419813.76,0
485,440844.429,4424292.915,442980.6235,4422034.421,0
486,440392.1331,4421712.038,439296.3733,4422720.525,0
487,439653.0693,4420040.13,439200.005,4418501.14,0
488,442983.4411,4421979.921,442943.4727,4422675.455,0
489,437688.6645,4420823.306,439985.148,4423998.306,0
490,440051.8658,4424164.69,438119.9664,4421832.081,0
491,441051.7322,4419125.486,443592.5382,4418761.86,0
492,442215.7891,4420121.344,441053.9094,4419469.71,0
493,443986.2884,4419915.436,440136.8613,4420042.969,0
494,439306.7646,4423889.541,442540.8048,4421945.041,0
495,440530.5998,4422181.413,438919.3151,4423793.112,0
496,441489.3662,4424635.666,439916.1792,4424518.712,0
497,439808.9248,4424504.452,442776.4382,4424224.22,0
498,440049.0012,4422837.822,441647.9805,4420017.221,0
499,438348.6612,4421812.511,443531.0578,4422702.727,0
500,443774.5939,4422859.82,438691.2459,4422187.81,0
501,443568.4879,4418992.593,442675.8942,4421697.88,0
