id,ox,oy,dx,dy,ori_cluster
78,438836.2141,4423657.817,441230.0803,4419318.412,1
79,438874.8895,4423631.588,441066.6299,4419396.058,1
80,438955.8228,4423581.652,441293.1801,4419368.119,1
81,438962.7742,4423612.388,441005.0775,4419309.594,1
82,438975.5701,4423616.102,441044.4358,4419325.058,1
83,438974.6454,4423606.624,441129.9685,4419360.789,1
84,439033.5302,4423650.691,440907.3417,4419358.632,1
85,439033.1032,4423653.736,440943.5607,4419314.073,1
86,438835.3354,4423582.86,441193.9303,4419318.56,1
87,439078.0533,4423588.955,441013.0882,4419385.259,1
88,438898.8663,4423627.422,441091.0755,4419321.217,1
89,438896.067,4423596.325,441107.6572,4419324.998,1
90,438848.9153,4423614.342,441056.8895,4419318.668,1
91,438966.2574,4423610.404,441291.0984,4419384.264,1
92,438973.1716,4423646.562,441348.104,4419306.122,1
93,438995.9071,4423581.93,441047.6554,4419334.873,1
94,438881.2969,4423595.657,441242.225,4419327.909,1
95,438844.6284,4423604.336,441329.176,4419342.113,1
96,439016.7387,4423624.448,440900.0525,4419350.341,1
97,438916.5711,4423638.982,441143.1851,4419384.501,1
98,438952.6256,4423648.378,441222.2331,4419348.812,1
99,438839.0872,4423591.595,441121.1007,4419365.522,1
100,438831.1899,4423627.814,439686.0015,4422549.458,2
101,438853.0263,4423645.569,440651.3918,4422653.873,2
102,438826.1215,4423648.094,439776.2813,4421923.409,2
103,438815.3917,4423647.553,439921.0656,4422631.181,2
104,438815.1357,4423630.993,439875.9048,4422037.411,2
105,438841.7279,4423645.755,440026.9006,4422471.846,2
106,438834.8236,4423601.668,439339.5391,4422236.651,2
107,438827.5266,4423582.568,439669.1413,4422504.189,2
108,438817.0586,4423592.233,439531.5009,4421743.415,2
109,438857.5711,4423604.136,440749.1182,4421914.526,2
110,438834.0456,4423626.836,439938.0373,4422236.362,2
111,438806.0053,4423656.143,440006.3702,4422437.287,2
112,438835.9311,4423594.832,439641.7564,4422790.714,2
113,438856.4886,4423591.319,439369.0465,4422641.252,2
114,438812.1963,4423593.338,439221.9675,4422349.582,2
115,438829.6438,4423648.298,440243.1096,4421757.385,2
116,438866.3956,4423640.596,439526.7781,4422591.67,2
117,438846.6073,4423634.88,440228.4366,4421866.707,2
118,438803.0065,4423646.698,439471.0196,4422524.442,2
119,438803.6962,4423650.371,439555.606,4421831.28,2
120,438825.5495,4423659.906,439251.3708,4422075.931,2
121,438829.6587,4423587.596,440205.4844,4421682.488,2
122,438814.9291,4423583.926,439855.8328,4422315.839,2
123,438825.1231,4423622.122,440707.077,4421897.891,2
124,438864.192,4423640.696,439431.9114,4422586.443,2
125,438800.691,4423625.11,440058.3216,4422185.679,2
126,438812.6586,4423643.03,439228.5689,4421917.947,2
127,438801.7844,4423645.853,440342.5295,4421786.34,2
128,438834.8438,4423654.75,439279.8586,4422536.815,2
129,438840.7226,4423641.748,440761.9505,4421690.785,2
130,438817.0301,4423594.937,440164.8957,4421935.424,2
131,438853.5879,4423637.412,439146.5286,4421681.738,2
132,438819.4414,4423656.221,440128.6882,4422721.393,2
133,438866.472,4423656.654,439240.6709,4421650.452,2
134,438810.5774,4423585.232,440487.457,4422587.745,2
135,438843.2776,4423593.797,440466.7698,4422301.097,2
136,438816.6457,4423633.869,440011.0417,4421903.374,2
137,438817.1378,4423650.445,439796.6888,4422751.549,2
138,438825.8263,4423600.503,439010.0368,4422276.98,2
139,438835.1639,4423611.01,440361.7159,4422563.654,2
140,438855.4159,4423600.35,440272.3569,4422019.518,2
141,438855.1672,4423643.65,439272.4876,4421656.151,2
142,438820.6411,4423584.103,439425.0314,4422041.321,2
143,438823.1725,4423656.218,440563.3834,4421956.522,2
144,438809.2098,4423633.064,439294.9481,4422638.727,2
145,438820.5995,4423593.304,438961.3147,4422393.205,2
146,438817.2856,4423654.263,439852.49,4422497.65,2
147,438821.2331,4423609.537,439266.2447,4421689.163,2
148,438847.137,4423654.05,440070.4038,4422766.379,2
149,438845.4555,4423639.562,440355.136,4422720.361,2
150,438835.1912,4423584.413,439062.5008,4422300.807,2
151,438844.0575,4423607.067,440704.9749,4422038.927,2
152,438859.2495,4423611.414,439151.3607,4422273.34,2
153,438844.2541,4423604.783,439147.8359,4422441.996,2
154,438858.6606,4423632.371,439518.0706,4422748.712,2
155,438862.7099,4423645.927,440459.0299,4422085.353,2
156,438805.3456,4423611.59,440504.7056,4421728.303,2
157,438857.7366,4423582.236,439607.2696,4421653.684,2
158,438857.6332,4423653.673,439946.4915,4422476.603,2
159,438855.1175,4423598.433,440379.6769,4422328.097,2
160,438847.2902,4423615.719,440109.262,4422791.262,2
161,438843.1063,4423655.283,439180.6801,4422462.216,2
162,438826.0226,4423585.865,440153.8888,4422298.072,2
163,438856.9219,4423653.037,439167.7769,4422638.907,2
164,438837.3324,4423585.354,439828.6353,4422002.417,2
165,438841.4466,4423631.76,439440.0071,4422101.024,2
166,438805.4948,4423593.356,440741.0574,4422720.128,2
167,438815.692,4423593.95,440668.1038,4421970.323,2
168,438810.8034,4423630.089,440343.1164,4422547.743,2
169,438850.3625,4423649.551,439679.3907,4422199.696,2
170,438842.8024,4423589.487,440699.8441,4422221.972,2
171,438832.9854,4423612.895,439051.1213,4422452.232,2
172,438826.5664,4423649.209,439723.7653,4422490.525,2
173,438840.9863,4423587.414,440652.7317,4422273.034,2
174,438813.6408,4423657.95,439184.5675,4422735.165,2
175,438857.1293,4423653.331,440719.3374,4422352.1,2
176,438823.4158,4423581.704,439124.6655,4422607.212,2
177,438834.5632,4423651.853,440080.4272,4422154.836,2
178,438864.5879,4423654.787,440310.1589,4422204.488,2
179,438800.2061,4423642.196,440753.9579,4422333.294,2
180,438858.2469,4423593.476,440276.1407,4422440.254,2
181,438852.4166,4423634.616,439823.706,4421641.846,2
182,438812.0822,4423616.879,440422.0349,4422760.171,2
183,438851.6496,4423602.12,439697.3663,4421960.559,2
184,438806.6177,4423583.71,440713.9144,4422464.559,2
185,438810.3935,4423623.547,440761.6528,4422474.361,2
186,438849.6183,4423601.05,439923.5471,4422338.566,2
187,438816.4772,4423659.339,439054.2761,4422221.08,2
188,438851.982,4423644.363,439784.5616,4421619.896,2
189,438820.5184,4423610.424,439391.6322,4422256.573,2
190,438829.8231,4423641.941,439623.5029,4421689.996,2
191,438818.2007,4423616.098,439754.9328,4422578.664,2
192,438866.0482,4423585.123,440271.5227,4421867.906,2
193,438809.4943,4423599.606,440739.1504,4421660.794,2
194,438828.8264,4423582.847,440061.2657,4422585.52,2
195,438839.5905,4423656.4,438981.7541,4422256.188,2
196,438848.0637,4423615.56,439879.9447,4422286.938,2
197,438814.6783,4423622.111,440079.5065,4421769.101,2
198,438821.5674,4423598.134,439592.2051,4422593.896,2
199,438820.0409,4423611.42,440041.0663,4422640.325,2
200,438829.8426,4423641.521,440047.8563,4422675.075,2
201,438831.6148,4423589.059,440430.3704,4422162.097,2
202,438815.1574,4423618.62,440548.7145,4421848.104,2
203,438809.2326,4423619.96,440710.1391,4422683.175,2
204,438820.2544,4423652.327,439978.3851,4422594.691,2
205,438848.0989,4423638.922,439261.879,4422311.673,2
206,438839.6544,4423592.479,439270.5618,4422146.598,2
207,438832.1962,4423586.308,439489.7561,4422508.633,2
208,438849.4857,4423614.577,439742.517,4421956.13,2
209,438802.8652,4423605.701,439267.8012,4421790.089,2
210,438809.0339,4423600.389,439555.3365,4422623.477,2
211,438826.8122,4423656.579,440568.3054,4421811.029,2
212,438861.9878,4423639.196,440766.7333,4421972.144,2
213,438826.7607,4423620.297,439719.0967,4422034.445,2
214,438810.7848,4423595.277,439731.4309,4421836.845,2
215,438868.4503,4423624.482,439464.7281,4422424.894,2
216,438835.5813,4423635.95,439958.1046,4421655.64,2
217,438857.4022,4423606.628,440372.1179,4421757.089,2
218,438818.823,4423657.828,440777.0097,4422187.872,2
219,438847.5972,4423597.059,440547.2133,4422708.481,2
220,438807.8151,4423621.491,440705.6549,4422683.568,2
221,438856.7516,4423648.79,440447.6457,4422721.865,2
222,438823.1069,4423650.992,439554.7736,4421653.542,2
223,438816.7476,4423602.699,439173.6675,4422626.961,2
224,438801.8549,4423645.271,439960.8606,4421964.07,2
225,438848.721,4423618.069,440776.7517,4422198.422,2
226,438818.1282,4423588.273,440504.0754,4422566.371,2
227,438847.1775,4423593.009,439815.8257,4422604.974,2
228,438820.1976,4423586.432,440508.5377,4422376.027,2
229,438868.7097,4423658.758,438979.5264,4422487.772,2
230,438829.2482,4423653.918,440552.2538,4422139.271,2
231,438829.1991,4423654.501,439106.8148,4422681.948,2
232,438852.3423,4423596.085,439304.1492,4422695.39,2
233,438824.7668,4423638.278,440183.2628,4422525.055,2
234,438865.6834,4423594.002,440191.9487,4422559.765,2
235,438803.4743,4423585.094,439015.3619,4422601.807,2
236,438835.6144,4423602.464,440074.309,4421785.118,2
237,438804.7237,4423629.096,440541.3791,4421647.624,2
238,438822.3873,4423608.89,440539.872,4422289.286,2
239,438854.1943,4423640.747,439106.6473,4422422.618,2
240,438811.1881,4423648.917,439305.5193,4421864.735,2
241,438839.979,4423653.555,439978.6504,4422158.756,2
242,438843.9852,4423637.199,439933.7294,4422050.767,2
243,438830.0491,4423587.027,440207.1421,4422766.28,2
244,438836.9323,4423596.608,439279.9309,4421748.301,2
245,438826.3245,4423585.256,440575.2124,4422262.234,2
246,438855.6247,4423659.051,440551.0109,4422330.455,2
247,438869.5507,4423638.935,439409.3079,4422159.124,2
248,438835.4401,4423657.964,440428.477,4422232.152,2
249,438846.642,4423611.67,440106.4821,4421761.429,2
250,438811.9628,4423620.687,439431.618,4422623.871,2
251,438837.3922,4423659.495,439323.1768,4422307.138,2
252,438857.8641,4423627.606,440276.0501,4421940.391,2
253,438846.9335,4423630.052,439344.8844,4422544.2,2
254,438803.6981,4423584.863,439042.1096,4422333.646,2
255,438819.9082,4423632.851,439624.966,4422250.731,2
256,438816.2553,4423588.212,438971.659,4422299.948,2
257,438833.5047,4423624.374,439521.8191,4421950.452,2
258,438810.7817,4423605.465,439710.7643,4421998.216,2
259,438809.3127,4423612.665,439713.6175,4422547.146,2
260,438830.2977,4423658.067,440521.9725,4421615.253,2
261,438859.5427,4423597.562,440138.8064,4422441.496,2
262,438812.6965,4423622.412,438927.6022,4421720.712,2
263,438825.9703,4423637.593,438977.2824,4422523.728,2
264,438814.0764,4423595.824,438978.3462,4422140.737,2
265,438814.8524,4423650.034,440681.4836,4421652.783,2
266,438844.0503,4423634.091,440607.6216,4422593.455,2
267,438816.4312,4423583.809,440029.1426,4422445.066,2
268,438863.43,4423588.488,439874.4566,4422209.349,2
269,438830.3757,4423608.589,439904.6192,4421872.778,2
270,438832.2455,4423614.262,439149.3707,4422064.685,2
271,438818.1242,4423627.146,440633.0952,4422119.908,2
272,438867.934,4423590.326,439101.1837,4421610.93,2
273,438850.4935,4423604.655,439589.6491,4422287.893,2
274,438806.7443,4423642.626,440210.2923,4422414.667,2
275,438817.7494,4423652.931,439152.361,4421603.141,2
276,438855.3603,4423654.97,440373.1202,4422097.157,2
277,438854.5336,4423638.875,440171.9136,4422562.437,2
278,438834.0444,4423581.461,439992.9469,4422792.295,2
279,438809.0942,4423638.875,440511.1853,4422777.198,2
280,438828.658,4423620.727,439427.048,4421904.758,2
281,438864.2949,4423620.344,439054.9516,4421810.481,2
282,438827.0775,4423657.934,439515.7041,4422544.997,2
283,438816.1529,4423588.058,440651.4398,4422239.112,2
284,438808.4674,4423653.085,439883.6523,4422303.983,2
285,438855.0641,4423636.235,440046.4591,4422466.471,2
286,438868.5816,4423601.522,439119.8773,4421678.692,2
287,438818.56,4423632.503,439266.7837,4422580.158,2
288,438863.4595,4423635.536,438992.3262,4422645.856,2
289,438807.3712,4423629.795,439860.6899,4422192.418,2
290,438801.1621,4423611.71,439131.1424,4421869.576,2
291,438819.0182,4423588.462,439316.2575,4421866.232,2
292,438809.6324,4423590.96,440032.8963,4422654.135,2
293,438828.6572,4423632.069,440797.0065,4421879.448,2
294,438846.8567,4423621.326,439494.3722,4422696.403,2
295,438830.1827,4423603.855,440256.7602,4421814.655,2
296,438814.739,4423631.165,439488.1147,4422192.536,2
297,438869.8343,4423625.847,440596.1306,4421675.443,2
298,438857.9979,4423647.1,440357.2155,4422373.755,2
299,438843.5834,4423584.721,439360.7288,4421741.071,2
300,443830.0034,4419831.643,438668.7614,4422018.815,0
301,443265.4634,4420470.527,438649.1195,4423920.954,0
302,440021.7477,4421284.029,439713.3422,4420416.852,0
303,438671.2706,4424043.492,443452.7651,4419727.854,0
304,438595.3376,4421299.514,443246.0917,4422930.314,0
305,438264.4897,4420039.828,439391.1826,4422195.715,0
306,442753.2455,4422219.828,437575.9401,4424141.847,0
307,440019.6301,4422303.224,443224.2811,4420206.191,0
308,439873.7734,4419900.778,441675.5623,4424630.38,0
309,438216.2795,4420354.891,440052.7726,4423713.946,0
310,439346.7419,4421277.849,444117.1347,4421521.719,0
311,441733.6322,4418906.229,443152.4048,4420120.892,0
312,442495.095,4423473.657,442155.8103,4421700.07,0
313,438669.4598,4424120.165,440482.9476,4420301.976,0
314,438662.4471,4421591.717,442597.8923,4421541.969,0
315,442564.6657,4419888.183,438644.7898,4423354.597,0
316,441128.0677,4424490.237,443534.9928,4422710.068,0
317,437650.0993,4421802.103,443856.5032,4418621.332,0
318,438656.3499,4421515.247,439764.3928,4420373.592,0
319,438432.4593,4422725.864,440466.7749,4424563.485,0
320,442586.2421,4420971.877,440485.0766,4423415.194,0
321,440521.024,4418581.336,443858.2815,4422228.237,0
322,439117.9207,4424066.82,442433.7857,4424350.423,0
323,443764.8129,4419150.967,440542.5021,4422962.691,0
324,443234.1831,4420577.261,444121.9802,4418617.619,0
325,442617.2333,4419415.146,443644.3007,4422584.167,0
326,444038.8388,4419260.973,439554.3513,4420998.489,0
327,443819.5384,4421686.835,438650.139,4423628.526,0
328,444108.6398,4422905.811,439557.6145,4421073.218,0
329,438930.382,4423887.534,443252.225,4423824.893,0
330,443261.6328,4422827.21,443535.1132,4422709.416,0
331,439541.5672,4418716.726,439314.6137,4422633.318,0
332,438347.1298,4421621.536,439932.6797,4421250.452,0
333,443195.0725,4424043.571,440814.2322,4424281.072,0
334,442297.9681,4422377.165,437837.5192,4421588.562,0
335,440041.2612,4423503.251,438857.7039,4421152.356,0
336,442634.9027,4419587.762,437897.6311,4424607.078,0
337,439122.7085,4423892.669,442118.4072,4421169.612,0
338,438776.0078,4421644,438473.2396,4420036.019,0
339,440369.4662,4424558.804,438852.8868,4423867.295,0
340,438387.6109,4421690.318,442980.2172,4422167.956,0
341,442719.7917,4418893.238,439208.0745,4419428.97,0
342,441340.5798,4418825.493,437630.2876,4421321.109,0
343,437697.7763,4421817.495,440247.3981,4423959.188,0
344,437757.1637,4423525.042,438834.7309,4423862.085,0
345,439192.8432,4422942.62,443333.8065,4422688.554,0
346,443014.6815,4422673.283,443353.4394,4419382.613,0
347,440007.0593,4424509.932,442099.242,4420145.809,0
348,440107.0521,4423473.197,440481.5662,4420223.071,0
349,440288.6548,4421287.57,439097.1091,4423654.566,0
350,442694.1747,4418993.191,442827.1225,4421553.44,0
351,440002.4953,4419568.566,441350.6658,4423700.252,0
352,440834.0281,4423657.823,440956.7674,4422189.658,0
353,442781.8602,4418866.129,440479.6017,4421351.73,0
354,442982.4633,4421858.446,438651.5404,4423832.392,0
355,443999.6205,4422671.287,437987.0832,4418641.714,0
356,442986.2057,4420292.068,442583.4178,4421231.423,0
357,438604.744,4418636.899,444114.5462,4419364.079,0
358,439207.5668,4419557.222,438001.7035,4420582.444,0
359,439556.5149,4421040.324,439286.9208,4420682.543,0
360,438806.7061,4421642.038,438671.0295,4422108.425,0
361,438660.3804,4424372.561,441847.2852,4421195.553,0
362,440522.607,4418784.632,439425.3072,4421587.792,0
363,443131.7968,4420121.443,438485.0762,4424417.466,0
364,443864.3098,4422131.547,440493.0951,4421207.179,0
365,439190.0274,4421263.813,439800.2264,4419017.104,0
366,439723.4427,4420409.51,444113.1651,4418998.497,0
367,438856.7069,4422496.926,438092.3081,4420582.681,0
368,443259.6417,4422822.561,442089.4939,4418619.373,0
369,438210.8276,4419564.903,441731.4179,4419141.574,0
370,439334.8531,4424696.384,443636.6115,4422500.824,0
371,443223.218,4418617.092,439477.5217,4424531.584,0
372,443079.8264,4423866.545,442688.1052,4424695.123,0
373,438599.7837,4419571.065,439425.7969,4421579.078,0
374,443421.6473,4421373.357,440115.4756,4421286.087,0
375,437617.6336,4419453.676,442662.9628,4418936.457,0
376,440537.5033,4422543.846,443591.1158,4418905.773,0
377,438211.242,4419721.804,439097.3403,4423654.569,0
378,439423.939,4421368.482,443409.732,4422340.445,0
379,439270.8876,4422197.919,439124.0142,4423892.519,0
380,443749.8839,4421150.025,438614.2397,4419732.647,0
381,437837.3353,4419853.999,438926.3805,4423964.54,0
382,442273.8434,4422377.348,442153.2002,4421700.097,0
383,440767.0896,4423636.257,443911.8016,4423584.685,0
384,439279.5927,4422954.489,443939.803,4419745.22,0
385,440244.1957,4422196.523,440438.301,4421279.539,0
386,438650.0946,4424052.858,439325.4629,4422362.427,0
387,437753.2975,4423601.279,443592.7954,4422875.427,0
388,439409.7807,4422195.757,437979.8891,4421774.562,0
389,439290.1003,4421279.486,437614.8731,4419453.698,0
390,443370.6707,4419486.106,441339.2269,4422815.452,0
391,439422.216,4421272.109,440076.9938,4423658.239,0
392,442509.688,4422264.12,443607.8012,4420920.862,0
393,442924.8308,4422809.69,443443.5996,4421157.446,0
394,443008.9212,4422541.721,440542.2574,4422993.778,0
395,442964.6324,4418918.975,442692.4541,4422800.986,0
396,438666.1563,4421867.809,443261.8699,4423070.493,0
397,439704.5173,4421251.359,443869.6741,4419270.657,0
398,443779.874,4422846.635,439127.9549,4422198.195,0
399,443028.7197,4421883.029,443577.1327,4418784.581,0
400,443563.5076,4419230.993,441348.7506,4423700.217,0
401,442056.6548,4423309.66,438923.4767,4423783.054,0
402,444008.4097,4419072.972,438645.1761,4422671.387,0
403,443182.8831,4419413.249,442815.2642,4419883.981,0
404,439743.6099,4421288.655,443367.0279,4419371.753,0
405,437673.0556,4421353.367,441080.7837,4422282.036,0
406,443397.5039,4421802.601,442540.8854,4418763.239,0
407,442716.8889,4422542.128,437846.6522,4418642.643,0
408,441636.559,4420008.491,441089.7285,4423687.08,0
409,438215.5345,4420262.837,437804.7043,4421811.783,0
410,442401.8486,4422820.434,444081.8018,4419144.99,0
411,439814.7475,4420026.248,443964.3235,4419269.962,0
412,438762.7535,4422710.376,440689.6569,4419433.023,0
413,439300.127,4420734.515,443741.4366,4418565.371,0
414,443278.8722,4422718.025,443325.8002,4423743.161,0
415,440237.5196,4422301.971,441547.4753,4424632.139,0
416,439212.0755,4424108.207,442760.055,4419997.309,0
417,442628.3018,4421414.342,440856.8881,4421708.772,0
418,438645.6866,4421394.178,438209.2995,4423196.933,0
419,438217.0606,4420567.63,441336.8911,4422676.545,0
420,443964.2611,4421525.824,442365.9079,4419584.852,0
421,439289.1321,4419607.078,439050.6405,4422197.873,0
422,442159.0828,4421540.176,440697.9303,4424287.582,0
423,439289.2242,4420667.786,438637.853,4421320.618,0
424,438689.7016,4419733.331,442761.6962,4421886.99,0
425,441486.5156,4420029.012,438360.164,4422606.824,0
426,443153.4461,4420120.864,439205.214,4419922.774,0
427,439004.1007,4419732.22,437657.3663,4423796.908,0
428,444009.4228,4419027.304,444113.1476,4419333.147,0
429,439662.001,4422757.816,439740.2833,4420398.051,0
430,438627.8627,4421280.375,439822.1229,4423603.396,0
431,442495.0632,4422598.143,442131.7747,4421173.472,0
432,442817.4235,4422540.786,442657.5344,4419422.14,0
433,441268.3341,4419816.22,438206.4195,4418897.765,0
434,443582.8579,4419978.404,440039.4317,4420042.127,0
435,440485.1997,4422322.967,439326.351,4421278.989,0
436,438347.4185,4421356.274,443400.9026,4421690.877,0
437,440534.297,4423260.846,441569.5636,4419998.961,0
438,438162.2107,4422676.25,442830.4734,4418923.614,0
439,442503.281,4423657.286,443866.9062,4418543.089,0
440,442411.2902,4419965.428,441736.5068,4418538.485,0
441,439377.3596,4422195.825,440829.77,4419431.554,0
442,438914.9813,4423813.112,444001.9091,4419606.623,0
443,439185.2513,4420524.635,441854.2959,4422239.007,0
444,439909.4575,4424282.865,439880.0701,4424311.069,0
445,443157.0008,4421548.668,439744.5745,4421557.637,0
446,439759.8983,4421963.963,439341.3746,4421739.635,0
447,440531.2573,4422046.397,443005.9083,4418918.405,0
448,437750.7308,4421822.912,439861.2395,4419587.477,0
449,440746.1305,4419864.094,439799.9594,4424339.917,0
450,443594.9112,4419274.937,439563.4309,4424428.58,0
451,439342.9401,4421221.096,439201.6383,4418598.882,0
452,440162.5196,4420926.634,440914.656,4422803.555,0
453,440902.9102,4422265.174,443865.2498,4422164.153,0
454,440828.9624,4424209.277,439188.6671,4423295.434,0
455,438864.1397,4419733.422,442587.1991,4421095.136,0
456,440041.4202,4422812.447,438391.7412,4423765.334,0
457,438123.6714,4421820.64,439196.5166,4420525.632,0
458,443877.7688,4423757.557,441748.1308,4423997.446,0
459,441455.0435,4421146.107,439215.468,4422198.446,0
460,443256.37,4423024.776,438982.2675,4423746.154,0
461,438219.2062,4420742.944,440195.867,4424002.374,0
462,439654.7884,4422196.513,442761.5332,4421916.098,0
463,441384.3228,4418777.75,439625.6905,4419612.302,0
464,441484.5751,4420028.536,439201.8316,4419731.499,0
465,442910.5006,4422778.859,437605.3448,4421196.915,0
466,439383.4988,4423017.39,443365.8672,4418821.341,0
467,439678.8011,4422758.173,441966.5812,4420144.949,0
468,443427.3027,4421302.338,441500.6023,4420025.992,0
469,443467.551,4420603.392,439588.0947,4424432.269,0
470,442987.4212,4420124.15,441784.9005,4423612.933,0
471,440664.6671,4423584.377,439248.3998,4419607.081,0
472,440796.6661,4423698.321,439018.2752,4419732.075,0
473,440538.4754,4423268.174,443472.4788,4420486.285,0
474,440703.7127,4423543.558,443415.0491,4422450.782,0
475,443174.8515,4421132.581,438599.6937,4421299.479,0
476,438645.6274,4423375.805,442551.5634,4421698.557,0
477,437599.0953,4420583.472,444083.6546,4423080.272,0
478,442586.3441,4421170.724,440876.9085,4423082.489,0
479,438562.3051,4423278.283,441425.4075,4419336.014,0
480,438873.5181,4423767.454,442579.48,4420615.429,0
481,439791.5284,4421718.975,439910.8295,4419438.219,0
482,440012.7843,4422196.449,443142.7791,4422709.195,0
483,442110.9732,4419790.232,442488.526,4422811.274,0
484,439745.1016,4423099.17,441953.3586,4418615.71,0
485,440362.3127,4423346.53,438015.0322,4420197.151,0
486,442572.2385,4421927.049,440036.9021,4423768.91,0
487,444112.6113,4419311.731,443748.3247,4418686.081,0
488,444058.306,4422691.431,440108.8666,4423701.51,0
489,438386.7867,4419732.702,442089.9212,4418865.905,0
490,440095.9381,4419438.635,439397.4722,4422195.631,0
491,440043.2199,4423759.854,441337.6678,4422933.764,0
492,440507.7851,4424222.242,443525.9405,4422903.715,0
493,440489.6683,4422194.552,439329.6257,4422195.671,0
494,440251.3921,4423840.705,442557.5504,4418865.705,0
495,441819.2387,4418537.558,439206.4707,4420204.958,0
496,439630.1219,4422341.065,439712.6807,4424485.368,0
497,442831.279,4421820.639,440010.8123,4419643.53,0
498,442490.2999,4423473.596,439945.3102,4424266.873,0
499,442827.2422,4421569.415,442931.011,4420137.144,0
500,440846.7102,4422189.605,441733.4049,4421198.429,0
