id,ox,oy,dx,dy,ori_cluster
89,12730122.09,3570225.78,12734035.9,3572941.307,0
90,12726559.21,3576068.074,12734943.29,3578973.069,0
91,12725618.03,3576466.094,12728421.26,3573369.998,0
92,12724481.97,3573123.06,12728645.46,3578402.963,0
93,12728341.03,3577163.239,12728447.13,3579215.848,0
94,12726121.86,3571318.886,12723927.9,3571044.886,0
95,12725826.93,3577449.318,12731730.33,3577738.845,0
96,12733246.39,3570993.219,12730523.67,3570080.219,0
97,12731418.88,3575679.081,12728971.37,3575457.888,0
98,12726733.67,3571016.201,12729857.88,3578828.781,0
99,12725575.68,3571890.411,12733908.81,3575185.908,0
100,12726618.23,3573618.676,12729758.4,3570476.869,0
101,12723926.19,3574321.108,12724568.76,3575766.682,0
102,12730191.9,3570287.531,12728103.94,3578741.442,0
103,12734709.37,3578497.814,12726857.6,3575888.849,0
104,12734335.03,3577356.203,12733985.82,3574674.782,0
105,12728875.88,3570887.164,12724422.08,3570922.988,0
106,12729690.07,3576312.633,12728370.48,3577692.045,0
107,12725256.77,3577588.851,12724641.32,3572286.014,0
108,12732290.18,3570216.383,12734207.64,3577189.913,0
109,12730565.26,3570284.029,12730039.71,3572736.247,0
110,12730118.25,3576230.379,12724047.12,3576136.154,0
111,12734845.99,3576853.565,12727258.66,3571593.661,0
112,12724108.64,3570942.493,12730315.48,3575250.57,0
113,12733613.63,3571544.689,12724981.39,3574932.142,0
114,12726591.95,3571014.424,12729788.65,3575419.617,0
115,12732271.37,3576898.782,12733589.36,3576881.713,0
116,12731232.4,3575636.717,12725448.37,3572462.511,0
117,12728298.41,3572602.345,12731042.28,3578366.453,0
118,12729669.53,3575630.274,12723886.97,3578833.861,0
119,12731985.7,3571386.823,12728167.13,3571914.219,0
120,12729185.7,3575576.271,12729508.41,3573917.05,0
121,12734396.96,3574936.962,12727335.86,3573310.857,0
122,12730875.22,3574531.328,12729967.48,3570149.823,0
123,12732511.35,3575630.11,12729253.05,3578958.379,0
124,12728020.36,3572829.269,12728957.42,3570213.703,0
125,12728578.34,3578517.039,12725134.37,3574633.139,0
126,12733785.21,3570516.582,12726948.4,3574263.832,0
127,12732641.44,3576745.839,12732655.35,3574837.357,6
128,12724926.52,3573456.006,12734861.17,3577885.377,0
129,12734386.9,3574824.819,12733247.34,3574433.066,0
130,12726679.38,3575509.852,12725521.4,3572058.321,0
131,12734502.26,3575923.044,12733891.8,3572436.724,0
132,12725868.01,3571280.414,12728687.42,3570640.029,0
133,12733695.52,3577276.84,12734323.04,3570668.997,0
134,12728063.81,3577022.202,12727952.42,3576702.925,0
135,12732384.97,3575787.778,12725510.57,3572528.439,0
136,12724277.99,3574319.236,12726857.39,3573087.127,1
137,12724237.25,3574281.324,12726971.66,3573058.695,1
138,12724204.52,3574120.188,12726996.15,3573134.514,1
139,12724302.48,3574395.061,12726800.25,3573020.787,1
140,12724490.28,3574423.499,12726881.88,3573077.649,1
141,12724310.61,3574414.011,12726800.25,3573134.514,1
142,12724294.36,3574186.537,12726898.2,3573238.764,1
143,12724277.99,3574091.763,12726783.93,3573001.832,1
144,12724392.32,3574594.101,12726898.2,3573257.719,1
145,12724584.12,3574380.842,12726706.38,3572944.968,1
146,12725996.88,3578644.833,12728363.64,3570836.226,2
147,12725857.62,3578543.587,12728555.2,3570900.379,2
148,12726068.01,3578752.792,12728399.06,3571115.101,2
149,12725779.92,3578702.853,12728418.75,3570913.768,2
150,12725786.71,3578135.558,12728383.27,3570784.851,2
151,12726223.41,3578434.247,12727946.84,3571339.741,2
152,12725875.87,3578284.811,12728229.3,3571010.524,2
153,12725804.74,3578326.912,12728268.4,3571207.686,2
154,12726152.39,3578326.304,12727966.99,3571691.914,2
155,12726066.01,3578291.69,12728271.91,3571425.888,2
156,12725840.58,3577855.741,12728418.47,3571513.603,2
157,12726425.35,3577999.431,12728172.62,3571175.609,2
158,12725923.74,3578375.892,12728070.25,3571260.63,2
159,12725872.08,3578666.673,12728389.24,3570414.188,2
160,12726099.4,3578409.718,12728168.88,3571407.287,2
161,12726057.32,3578247.843,12728200.92,3571168.045,2
162,12726319.37,3578166.254,12728425.51,3571950.024,2
163,12725883.11,3578271.338,12728498.97,3571618.969,2
164,12725606.03,3577976.131,12728377.05,3571605.408,2
165,12725793.27,3578018.399,12728101.47,3571217.684,2
166,12726172.76,3572494.904,12728750.78,3578341.968,3
167,12726107.64,3572601.388,12728878.11,3578597.497,3
168,12725980.85,3572590.738,12728778.75,3578434.727,3
169,12725996.99,3572575.293,12728631.03,3578318.297,3
170,12726244.23,3572420.15,12728612.95,3578033.559,3
171,12726378.7,3572373.08,12728640.2,3578171.058,3
172,12726090.94,3572372.072,12728685.73,3578158.885,3
173,12726044.63,3572573.704,12728920.97,3578329.878,3
174,12726041.07,3572652.569,12728743.18,3578110.114,3
175,12726050.2,3572505.399,12729086.26,3578341.376,3
176,12726130.68,3572572.941,12728334.14,3578174.924,3
177,12726234.43,3572467.298,12728589.69,3578351.623,3
178,12726286.2,3572486.852,12728598.15,3578249.126,3
179,12726326.83,3572498.264,12728668.82,3578363.879,3
180,12726006.9,3572238.67,12728495.09,3578454.877,3
181,12726032.05,3572510.271,12728712.11,3578630.743,3
182,12726137.14,3572315.18,12729133.37,3577950.113,3
183,12726050.94,3572460.677,12729185.18,3577969.666,3
184,12726205.04,3572319.29,12728615.19,3577754.535,3
185,12726223.19,3572459.168,12728846.76,3578294.034,3
186,12726161.63,3572486.775,12728682.98,3578048.248,3
187,12726199.26,3572677.073,12728678.72,3578171.897,3
188,12726305.9,3572392.544,12728485.47,3578067.641,3
189,12726178.33,3572716.092,12728674.53,3578150.743,3
190,12726063.74,3572791.228,12728677,3578138.946,3
191,12725895.8,3572524.41,12728763.92,3577948.649,3
192,12726013.24,3572826.972,12728659.57,3577954.274,3
193,12725839.58,3572773.193,12728446.44,3576975.546,3
194,12726937.3,3573715.585,12728544.01,3577951.758,3
195,12727468.85,3571753.395,12729141.65,3578209.624,4
196,12727473.86,3571585.093,12728929.47,3578154.979,4
197,12727459.84,3571466.379,12728971.31,3578511.325,4
198,12727389.15,3571496.413,12728751.47,3578369.627,4
199,12727515.83,3571507.062,12729152.06,3578407.314,4
200,12727474.53,3571540.378,12728768.89,3578554.309,4
201,12727398.06,3571928.161,12728749.51,3578069.443,4
202,12727364.33,3572048.481,12728759.92,3578267.131,4
203,12727250.89,3572056.533,12728782.97,3578383.478,4
204,12727334.16,3572089.928,12728871.21,3578393.299,4
205,12727383.92,3572098.91,12728866.37,3578272.082,4
206,12727348.85,3572163.93,12728962.42,3578079.346,4
207,12727429.45,3572086.736,12728935.03,3578231.452,4
208,12727197.57,3572126.425,12728876.13,3578369.71,4
209,12727201.8,3572147.569,12728921.01,3578257.475,4
210,12727150.59,3572228.033,12728960.25,3578213.572,4
211,12727359.43,3572072.054,12729012.72,3578333.192,4
212,12727248,3572235.426,12728983.17,3578619.532,4
213,12727196.23,3572071.137,12728720.89,3577876.627,4
214,12727331.37,3572124.073,12728773.28,3578141.047,4
215,12727336.27,3572100.5,12729112.89,3578306.412,4
216,12727299.87,3572110.231,12728594.71,3578110.829,4
217,12727372.12,3571990.75,12728503.5,3578424.783,4
218,12727255.68,3572177.694,12728606.42,3578508.644,4
219,12727329.26,3572258.237,12729096.77,3578321.859,4
220,12727449.71,3572092.448,12728987.64,3578061.466,4
221,12727256.46,3572132.977,12728968.71,3578111.076,4
222,12727369.22,3572169.643,12728830.02,3578137.016,4
223,12727184.32,3572107.724,12728808.19,3578365.598,4
224,12727576.05,3571641.258,12728535.36,3576311.462,4
225,12727546.67,3571493.26,12729030.97,3578255.921,4
226,12727466.63,3571959.914,12728843.49,3577793.733,4
227,12727305.66,3571824.836,12728895.25,3577958.091,4
228,12727393.82,3571979.39,12729004.44,3578073.678,4
229,12727551.34,3572048.61,12728706.26,3577730.191,4
230,12727465.55,3572027,12728863.24,3578256.222,4
231,12727376.68,3571772.444,12728831.72,3578242.366,4
232,12727484.77,3572172.15,12728769.1,3578119.893,4
233,12733733.8,3576817.235,12733723.7,3573465.856,5
234,12733632.28,3576722.817,12733662.73,3573477.654,5
235,12733693.17,3576663.81,12733723.7,3573572.048,5
236,12733754.18,3576687.418,12733591.59,3573418.659,5
237,12733855.81,3576758.228,12733764.35,3573489.454,5
238,12733703.41,3576687.418,12733632.24,3573454.056,5
239,12733825.31,3576793.64,12733561.1,3573277.072,5
240,12733784.68,3576687.418,12733713.53,3573454.056,5
241,12733794.81,3576699.222,12733672.89,3573395.062,5
242,12733683.04,3576770.032,12733591.59,3573454.056,5
243,12733805.05,3576770.032,12733794.83,3573524.851,5
244,12733733.8,3576569.393,12733703.37,3573383.262,5
245,12733693.17,3576675.614,12733693.22,3573454.056,5
246,12733754.18,3576770.032,12733794.83,3573513.051,5
247,12733683.04,3576734.62,12733591.59,3573336.067,5
248,12733810.06,3576681.51,12733642.4,3573495.353,5
249,12733764.31,3576675.614,12733754.19,3573489.454,5
250,12733556.03,3576746.424,12733510.3,3573471.755,5
251,12733617.03,3576711.013,12733530.62,3573395.062,5
252,12733444.26,3576758.228,12733418.84,3573406.86,5
253,12733566.16,3576575.302,12733357.87,3573395.062,5
254,12733688.16,3576669.706,12733393.43,3573690.039,5
255,12733423.89,3576498.584,12733520.46,3573365.564,5
256,12733469.64,3576469.081,12733667.8,3573536.651,5
257,12733627.16,3576356.954,12733464.57,3573188.58,5
258,12733596.66,3576563.498,12733764.35,3573153.184,5
259,12733439.14,3576510.388,12733632.24,3573595.646,5
260,12733657.66,3576427.775,12733591.59,3573424.558,5
261,12733622.04,3576539.89,12733627.16,3573572.048,5
262,12733627.16,3576510.388,12733550.94,3573471.755,5
263,12733586.53,3576657.915,12733540.79,3573383.262,5
264,12733611.91,3576652.007,12733535.7,3573271.173,5
265,12733601.78,3576569.393,12733586.51,3573548.449,5
266,12733561.15,3576722.817,12733647.49,3573619.244,5
267,12733708.42,3576634.307,12733515.37,3573518.952,5
268,12733596.66,3576628.399,12733611.92,3573501.253,5
269,12733581.41,3576593.001,12733398.51,3573577.947,5
270,12733556.03,3576504.479,12733489.97,3573601.545,5
271,12733713.54,3576492.676,12733571.27,3573654.642,5
272,12733484.89,3576557.59,12733662.73,3573536.651,5
273,12733627.16,3576480.885,12733601.76,3573536.651,5
274,12733627.16,3576587.092,12733581.43,3573465.856,5
275,12733545.9,3576693.313,12733444.24,3573737.237,5
276,12733505.27,3576598.896,12733444.24,3573442.257,5
277,12733581.41,3576392.365,12733439.16,3573530.75,5
278,12733332.5,3576433.671,12733307.06,3573542.55,5
279,12733332.5,3576191.732,12733347.7,3573631.044,5
280,12733474.76,3576097.318,12733357.87,3573218.078,5
281,12733728.79,3576545.786,12733581.43,3573300.67,5
282,12733718.66,3576722.817,12733657.64,3573141.386,5
283,12733672.91,3576610.7,12733515.37,3572958.506,5
284,12733688.16,3576758.228,12733632.24,3572993.902,5
285,12733632.28,3576728.725,12733764.35,3573035.198,5
286,12733591.54,3576770.032,12733657.64,3573064.694,5
287,12733647.53,3576398.273,12733662.73,3572970.305,5
288,12733857.03,3576494.163,12733851.99,3573679.716,5
289,12733912.92,3576128.307,12733887.56,3573585.322,5
290,12733943.42,3576535.469,12733963.78,3573827.207,5
291,12733676.7,3576883.624,12733620.8,3573260.848,5
292,12733529.31,3576783.31,12733448.06,3573390.637,5
293,12733559.81,3576517.757,12733615.73,3573219.553,5
294,12733458.18,3576553.168,12733945.99,3573313.943,5
295,12733641.19,3576771.506,12733818.96,3573455.531,5
296,12733382.03,3576382.035,12733879.93,3573508.627,5
297,12733437.92,3576476.451,12733798.64,3573414.235,5
298,12733387.04,3576500.058,12733793.56,3573449.632,5
299,12733839.33,3576429.249,12733442.97,3573461.432,5
300,12733808.83,3576806.918,12733478.54,3573013.074,5
301,12733910.47,3576529.561,12733437.89,3573449.632,5
302,12733620.81,3576553.168,12733874.86,3573573.523,5
303,12733839.33,3576199.114,12733671.62,3574086.797,5
304,12733834.21,3575945.376,12733793.56,3573797.709,5
305,12733900.26,3576541.364,12733900.23,3573396.535,5
306,12733564.93,3576482.359,12733717.35,3573490.928,5
307,12732651.56,3576510.388,12732341.66,3572622.25,6
308,12732666.81,3576587.092,12732392.48,3572651.747,6
309,12732580.42,3576457.278,12732377.23,3572557.361,6
310,12732570.29,3576439.579,12732245.13,3572592.756,6
311,12732428.03,3576321.557,12732174,3572746.133,6
312,12732595.67,3576474.977,12732092.7,3572545.562,6
313,12732499.16,3576557.59,12732036.81,3572350.893,6
314,12732550.03,3576575.302,12732270.53,3572999.802,6
315,12732763.43,3576209.443,12732504.26,3573005.701,6
316,12732819.31,3576209.443,12732555.06,3573265.274,6
317,12732798.94,3575825.885,12732804.04,3573117.788,6
318,12732778.64,3576238.943,12732133.36,3573041.097,6
319,12732336.63,3576445.474,12732011.4,3572628.15,6
320,12732392.52,3576634.307,12731869.14,3572563.26,6
321,12732433.15,3576227.142,12732057.13,3572757.932,6
322,12732294,3576239.437,12731833.22,3572536.147,6
323,12732483.91,3576020.617,12732280.69,3573011.6,6
324,12732509.29,3575979.312,12732214.64,3572651.747,6
325,12732331.51,3575938.007,12731914.87,3572887.714,6
326,12732372.14,3575979.312,12732234.96,3572775.629,6
327,12732428.03,3576203.535,12732270.53,3572840.521,6
328,12732448.4,3576593.001,12732214.64,3572521.966,6
329,12732722.69,3576958.87,12732153.67,3572510.168,6
330,12732712.56,3576958.87,12732163.83,3572356.792,6
331,12732610.92,3576829.039,12732163.83,3572722.537,6
332,12732570.29,3576345.163,12732397.56,3572687.142,6
333,12732509.29,3575825.885,12732255.29,3572510.168,6
334,12732550.03,3576569.393,12732387.39,3573111.889,6
335,12732740.28,3576231.085,12732149.98,3571984.508,6
336,12732895.46,3576144.531,12732478.85,3572840.521,6
337,12732651.56,3575932.099,12732458.53,3572982.104,6
338,12732712.56,3575979.312,12732438.2,3572958.506,6
339,12732915.83,3576274.343,12732499.18,3572604.553,6
340,12732763.43,3576191.732,12732489.02,3572580.957,6
341,12732610.92,3575908.506,12732407.72,3572958.506,6
342,12732610.7,3575946.811,12732322.76,3571867.497,6
343,12732834.57,3576026.512,12732712.58,3573418.659,6
344,12732936.09,3576522.191,12732631.28,3573147.285,6
345,12732671.93,3576191.732,12732702.42,3572805.126,6
346,12732448.4,3576469.081,12732275.62,3572651.747,6
347,12732463.65,3576610.7,12732245.13,3572575.058,6
348,12732504.28,3576197.64,12732265.46,3572693.04,6
349,12732626.18,3576073.725,12732351.83,3572610.453,6
350,12732636.42,3576191.732,12732072.37,3572881.816,6
351,12732272.4,3575813.048,12731689.23,3572235.25,6
352,12732661.8,3576109.122,12732306.1,3572693.04,6
353,12732539.79,3576799.535,12732356.92,3572527.865,6
354,12732525.88,3576523.665,12732256.56,3572747.608,6
355,12732617.27,3576464.647,12732353.1,3573095.665,6
356,12732744.28,3575989.641,12732480.12,3572892.139,6
357,12732561.39,3576125.346,12732546.18,3573116.313,6
358,12732774.79,3576107.648,12732551.26,3572886.24,6
359,12732698.64,3576066.343,12732515.69,3572986.528,6
360,12732744.28,3576190.258,12732342.93,3572726.961,6
361,12732581.76,3575924.731,12732591.91,3572839.045,6
362,12732660.46,3576417.446,12731979.64,3573036.672,6
363,12732304.8,3576323.03,12732172.73,3573001.276,6
364,12732574.08,3576287.62,12732472.5,3573190.055,6
365,12732746.85,3576458.752,12732127,3572871.491,6
366,12732594.45,3576252.223,12732254.02,3573054.37,6
367,12732635.08,3576110.595,12732375.96,3573201.854,6
368,12732508.07,3576618.082,12732589.36,3573042.571,6
369,12732716.34,3576505.953,12732060.94,3573260.848,6
370,12732812.97,3576051.592,12732482.66,3573178.257,6
371,12732767.22,3575951.284,12732619.85,3573254.949,6
372,12732604.58,3576240.419,12732609.69,3572818.398,6
373,12732833.23,3576352.533,12732431.86,3573018.974,6
374,12732599.57,3576275.829,12732487.75,3572564.734,6
375,12732772.23,3576446.948,12732335.32,3572841.996,6
376,12732721.46,3576541.364,12732584.29,3572676.817,6
377,12732741.84,3576387.943,12732604.61,3572387.762,6
378,12732660.46,3576287.62,12732264.19,3572877.391,6
379,12732757.09,3576582.671,12732035.54,3573048.47,6
380,12732670.7,3576547.26,12732320.07,3573136.961,6
381,12732619.83,3576423.341,12732518.23,3573007.175,6
382,12732685.95,3576606.278,12732233.7,3572623.725,6
383,12732889.11,3576104.7,12732045.7,3573001.276,6
